iter	Logloss
456	0.1906174865
457	0.19029204
458	0.1900426481
459	0.1900349513
460	0.1898738741
461	0.1896464057
462	0.1893574374
463	0.1890603753
464	0.1888601301
465	0.1886548752
466	0.1883717266
467	0.1881875162
468	0.1878878962
469	0.1875654436
470	0.1873028101
471	0.1870933292
472	0.1869149903
473	0.1865839191
474	0.1864508577
475	0.1862740643
476	0.1860477181
477	0.1858950165
478	0.1857443125
479	0.1855275806
480	0.185289083
481	0.1851125284
482	0.1849264177
483	0.1847556881
484	0.1845158646
485	0.1842823329
486	0.1840684503
487	0.183986354
488	0.18369568
489	0.183515067
490	0.183372805
491	0.1831218662
492	0.1829180801
493	0.1826625218
494	0.1824093273
495	0.1821935491
496	0.1820832406
497	0.1819969401
498	0.1817336549
499	0.1815656491
500	0.181293455
501	0.181124463
502	0.1808980616
503	0.1807067825
504	0.1804392562
505	0.1802364247
506	0.1800558591
507	0.1798100432
508	0.1797128871
509	0.1794866332
510	0.1793319669
511	0.1790390198
512	0.1788631154
513	0.1787132764
514	0.1784462874
515	0.1781658415
516	0.1779726016
517	0.1778003339
518	0.1776156351
519	0.1774481169
520	0.1772360816
521	0.1770173616
522	0.176846528
523	0.176582702
524	0.1763170434
525	0.1760649405
526	0.1758667662
527	0.175675923
528	0.175371713
529	0.1752151446
530	0.17502378
531	0.1747718297
532	0.1746679632
533	0.1744050748
534	0.1741996245
535	0.1739664572
536	0.1738014038
537	0.173624202
538	0.173287131
539	0.173094316
540	0.1728475798
541	0.1725912217
542	0.1723833918
543	0.1721781108
544	0.1720629307
545	0.1718327641
546	0.1716764172
547	0.1713668158
548	0.1711239129
549	0.1708877632
550	0.1706089635
551	0.1703486186
552	0.1701086492
553	0.1699063616
554	0.1697655965
555	0.1695481496
556	0.1692120571
557	0.1689984395
558	0.1687918274
559	0.1685689157
560	0.1683032995
561	0.1681165619
562	0.1678176139
563	0.1676458862
564	0.1674201193
565	0.1672020369
566	0.1669154771
567	0.1667718017
568	0.16663311
569	0.1664322189
570	0.1662158283
571	0.16598013
572	0.1657469326
573	0.1655481589
574	0.1653304804
575	0.1652192297
576	0.1650236318
577	0.1647420575
578	0.1644802156
579	0.1642942813
580	0.164064177
581	0.1638843363
582	0.1636612832
583	0.1633778407
584	0.1630937804
585	0.1629837464
586	0.1627571933
587	0.1626166037
588	0.162449382
589	0.1624176579
590	0.1621350417
591	0.1619495258
592	0.1617479188
593	0.161504501
594	0.1614642455
595	0.1613798506
596	0.1611980406
597	0.1608747214
598	0.1606885038
599	0.1605503344
600	0.1603757828
601	0.1602100274
602	0.1601027911
603	0.1598215707
604	0.1596532831
605	0.1594818857
606	0.1592249356
607	0.1590358644
608	0.1587998266
609	0.1584903743
610	0.1582315708
611	0.1579662322
612	0.1578443539
613	0.1576099066
614	0.1574792178
615	0.1573265286
616	0.1570295085
617	0.1567713383
618	0.1566634245
619	0.1564253318
620	0.1562099483
621	0.1560725964
622	0.1558902434
623	0.1557473191
624	0.1555281088
625	0.15537053
626	0.1553152545
627	0.1550827167
628	0.1549949755
629	0.1549038665
630	0.1547461697
631	0.1546248592
632	0.1543853463
633	0.1542569084
634	0.1540796767
635	0.1538755172
636	0.1537269625
637	0.1534355803
638	0.1532019678
639	0.1531703508
640	0.1529079491
641	0.1528227577
642	0.1526589432
643	0.1524009486
644	0.152151975
645	0.1520596493
646	0.1518660717
647	0.1516306802
648	0.1514957149
649	0.151175505
650	0.150950936
651	0.1508231715
652	0.1506281337
653	0.1504468683
654	0.1501289986
655	0.1499764162
656	0.1497805214
657	0.1496853045
658	0.1494980857
659	0.1493250977
660	0.1490404045
661	0.1488355376
662	0.1485608752
663	0.1483574979
664	0.1480437427
665	0.147824374
666	0.1477626872
667	0.1475971663
668	0.1474955389
669	0.1472701198
670	0.1470483963
671	0.1468711702
672	0.1467165028
673	0.1465311665
674	0.1463378036
675	0.1461950558
676	0.146018935
677	0.1457538532
678	0.1455981351
679	0.1453609311
680	0.1450771985
681	0.1447816706
682	0.1446211514
683	0.1443573726
684	0.1442354895
685	0.1441009064
686	0.1439121215
687	0.1437630687
688	0.143707918
689	0.1434457315
690	0.1432606315
691	0.1430953611
692	0.1429264796
693	0.1428389966
694	0.1427403596
695	0.142470261
696	0.1423039433
697	0.1421642499
698	0.1420670251
699	0.1419243343
700	0.1417771735
701	0.1416503422
702	0.1413729279
703	0.1411720861
704	0.1409521998
705	0.1407110907
706	0.1405405002
707	0.1404032045
708	0.1402405625
709	0.1399932983
710	0.1398544783
711	0.1397715018
712	0.1395983391
713	0.1394413661
714	0.1392725114
715	0.139124735
716	0.138967356
717	0.1388839339
718	0.1386760657
719	0.1384398038
720	0.1382012113
721	0.1380132219
722	0.1377956455
723	0.1376610319
724	0.1374425175
725	0.1373334285
726	0.1371809443
727	0.1369969167
728	0.1368277168
729	0.1367072143
730	0.1365242308
731	0.1364634678
732	0.1362842463
733	0.1361311879
734	0.1359659694
735	0.1357816624
736	0.1356011386
737	0.1354682291
738	0.1352722229
739	0.1351380665
740	0.1349200905
741	0.1347485645
742	0.1345969236
743	0.134524167
744	0.1342338024
745	0.1341187554
746	0.1338848504
747	0.1336076725
748	0.1334523393
749	0.1331880092
750	0.1330197966
751	0.1327900264
752	0.1326371665
753	0.1325309575
754	0.1323678337
755	0.1322441942
756	0.1321107216
757	0.1319318536
758	0.1317927983
759	0.131627709
760	0.1313912396
761	0.1312184407
762	0.1310523988
763	0.1307960346
764	0.1306110364
765	0.1304694821
766	0.1303726582
767	0.1301707669
768	0.1300233
769	0.1297790853
770	0.1296262859
771	0.1294795408
772	0.1293426006
773	0.1293022792
774	0.1290302157
775	0.128948818
776	0.1287585551
777	0.1285233366
778	0.1284325457
779	0.1283226255
780	0.1281898799
781	0.1280147673
782	0.1277772333
783	0.127735929
784	0.1275254817
785	0.1273734659
786	0.1272022218
787	0.127138453
788	0.1270091128
789	0.1268555271
790	0.1266410995
791	0.1265094945
792	0.126381575
793	0.1262626982
794	0.1261324378
795	0.1259441734
796	0.1258017123
797	0.1256686839
798	0.125468615
799	0.1253652259
800	0.1251856589
801	0.1250133826
802	0.1247469979
803	0.1246105587
804	0.1245435441
805	0.1244067853
806	0.1242887129
807	0.1241970775
808	0.124026158
809	0.1239786237
810	0.1238477017
811	0.1236312734
812	0.1235088155
813	0.1232461084
814	0.1231826809
815	0.1229887792
816	0.1228843141
817	0.1227158752
818	0.1225023332
819	0.122368933
820	0.1221736449
821	0.122135589
822	0.121910672
823	0.1218087758
824	0.1216094719
825	0.1215743274
826	0.1215422995
827	0.1214599503
828	0.1212644276
829	0.1211650843
830	0.1209970622
831	0.120887771
832	0.1207265369
833	0.1206164555
834	0.1204403651
835	0.120392206
836	0.1202640692
837	0.1200818244
838	0.1198988845
839	0.1197124868
840	0.1196337356
841	0.1194996568
842	0.1193525387
843	0.1192353574
844	0.1190686815
845	0.1188174701
846	0.1186944443
847	0.1184907135
848	0.1183583515
849	0.1181620845
850	0.1180963534
851	0.1179952302
852	0.1178117993
853	0.1176920794
854	0.1175003751
855	0.1173484396
856	0.1172311591
857	0.1170964318
858	0.1169476433
859	0.1167499527
860	0.1166748264
861	0.1165269647
862	0.1164288558
863	0.1163146263
864	0.1161738239
865	0.1160671148
866	0.116001453
867	0.115851454
868	0.1156612851
869	0.1155787456
870	0.1154333887
871	0.1153995134
872	0.1152627242
873	0.1151558379
874	0.1151056966
875	0.1149869674
876	0.1149615318
877	0.1148011451
878	0.1146025645
879	0.1144739047
880	0.1144568127
881	0.1142136637
882	0.1140852934
883	0.1138883139
884	0.1136806669
885	0.1136169491
886	0.1134307086
887	0.1131717909
888	0.113042937
889	0.1129154041
890	0.1128788276
891	0.1126722208
892	0.1125404717
893	0.1123593035
894	0.1122383662
895	0.1120300399
896	0.1117839752
897	0.1115590654
898	0.111420276
899	0.11129049
900	0.1111345572
901	0.110916018
902	0.110689392
903	0.1105221981
904	0.1103809283
905	0.1102437185
906	0.1101131368
907	0.1099738961
908	0.1099619218
909	0.1098569215
910	0.1096568252
911	0.1095227294
912	0.109381817
913	0.1093509375
914	0.1091871208
915	0.1091349396
916	0.1090279288
917	0.1090016895
918	0.1087858824
919	0.1085972677
920	0.108427726
921	0.1083270438
922	0.1081643837
923	0.1079971029
924	0.1078530296
925	0.107698662
926	0.1075740871
927	0.1073671268
928	0.1072527795
929	0.1071004361
930	0.1070164957
931	0.1069185131
932	0.1067791877
933	0.1065688027
934	0.1064491318
935	0.1063148906
936	0.1062045541
937	0.1061277144
938	0.105985511
939	0.1058499924
940	0.1057141397
941	0.105689315
942	0.1055390846
943	0.1054147891
944	0.1052958683
945	0.1052688537
946	0.1052347862
947	0.105108002
948	0.1049484281
949	0.1048504756
950	0.1046970908
951	0.1044925417
952	0.10434059
953	0.1042102962
954	0.1041940503
955	0.1040894833
956	0.1040720019
957	0.1040363793
958	0.1038555186
959	0.1037064113
960	0.1035647144
961	0.1034472292
962	0.1032872582
963	0.1031677993
964	0.1030070076
965	0.1029891565
966	0.1029059148
967	0.1027371693
968	0.1025790071
969	0.1025364894
970	0.1023927146
971	0.1023514948
972	0.1022147451
973	0.1021127416
974	0.1020253242
975	0.1018293444
976	0.1016672002
977	0.1016023115
978	0.101451623
979	0.1014244645
980	0.1012460997
981	0.10113308
982	0.1011040872
983	0.1009924852
984	0.1008812635
985	0.1007301434
986	0.1007050817
987	0.1005905507
988	0.1004823418
989	0.1004111602
990	0.1002266954
991	0.1000551564
992	0.09987437059
993	0.09980356951
994	0.09978987855
995	0.0997423578
996	0.09972999325
997	0.09957183673
998	0.09941600549
999	0.09937748462
