iter	Passed	Remaining
441	1312	1656
442	1314	1652
443	1317	1650
444	1320	1646
445	1322	1643
446	1326	1641
447	1329	1637
448	1331	1634
449	1334	1630
450	1336	1627
451	1339	1623
452	1342	1620
453	1344	1616
454	1346	1612
455	1348	1609
456	1351	1605
457	1353	1601
458	1355	1598
459	1358	1594
460	1360	1590
461	1362	1587
462	1365	1583
463	1367	1579
464	1369	1575
465	1372	1572
466	1374	1569
467	1377	1565
468	1379	1561
469	1381	1557
470	1382	1553
471	1385	1549
472	1387	1546
473	1390	1542
474	1392	1539
475	1395	1535
476	1397	1532
477	1400	1529
478	1402	1525
479	1406	1523
480	1408	1519
481	1410	1516
482	1413	1512
483	1415	1508
484	1417	1505
485	1420	1502
486	1422	1498
487	1425	1495
488	1427	1491
489	1429	1488
490	1432	1484
491	1434	1481
492	1437	1478
493	1440	1475
494	1442	1471
495	1444	1468
496	1447	1464
497	1449	1461
498	1452	1458
499	1455	1455
500	1458	1452
501	1460	1449
502	1464	1447
503	1467	1444
504	1471	1442
505	1474	1439
506	1477	1436
507	1479	1432
508	1481	1429
509	1484	1426
510	1489	1425
511	1491	1422
512	1494	1419
513	1501	1420
514	1504	1417
515	1507	1414
516	1510	1411
517	1513	1408
518	1521	1410
519	1526	1409
520	1529	1406
521	1535	1406
522	1538	1403
523	1541	1400
524	1545	1397
525	1551	1398
526	1554	1395
527	1557	1392
528	1562	1391
529	1570	1392
530	1573	1389
531	1576	1386
532	1578	1383
533	1583	1382
534	1587	1379
535	1589	1376
536	1592	1372
537	1594	1369
538	1599	1368
539	1602	1364
540	1604	1361
541	1606	1357
542	1609	1354
543	1611	1350
544	1616	1349
545	1619	1346
546	1621	1342
547	1623	1339
548	1626	1335
549	1628	1332
550	1632	1330
551	1634	1326
552	1636	1323
553	1639	1319
554	1641	1316
555	1643	1312
556	1646	1309
557	1648	1306
558	1651	1302
559	1653	1299
560	1655	1295
561	1657	1292
562	1660	1289
563	1663	1286
564	1665	1282
565	1668	1279
566	1670	1275
567	1673	1272
568	1675	1269
569	1678	1266
570	1680	1262
571	1683	1259
572	1685	1255
573	1687	1252
574	1689	1248
575	1693	1246
576	1695	1243
577	1697	1239
578	1700	1236
579	1702	1232
580	1704	1229
581	1707	1226
582	1710	1223
583	1712	1219
584	1714	1216
585	1717	1213
586	1719	1209
587	1721	1206
588	1723	1202
589	1726	1200
590	1729	1196
591	1731	1193
592	1733	1189
593	1735	1186
594	1738	1183
595	1742	1181
596	1745	1178
597	1747	1174
598	1749	1171
599	1752	1168
600	1754	1164
601	1756	1161
602	1759	1158
603	1761	1155
604	1763	1151
605	1766	1148
606	1768	1144
607	1770	1141
608	1773	1138
609	1775	1135
610	1778	1132
611	1780	1128
612	1782	1125
613	1784	1122
614	1787	1118
615	1790	1115
616	1792	1112
617	1794	1109
618	1796	1106
619	1799	1102
620	1801	1099
621	1803	1096
622	1807	1093
623	1809	1090
624	1811	1087
625	1813	1083
626	1816	1080
627	1818	1077
628	1821	1074
629	1823	1071
630	1826	1067
631	1828	1064
632	1830	1061
633	1832	1058
634	1835	1054
635	1837	1051
636	1840	1048
637	1842	1045
638	1844	1042
639	1847	1038
640	1849	1035
641	1851	1032
642	1854	1029
