iter	Logloss
393	0.1959880401
394	0.1957406852
395	0.1953387161
396	0.1951590301
397	0.1949066693
398	0.1946986968
399	0.1944611328
400	0.1941461485
401	0.1937935725
402	0.193667909
403	0.1933577454
404	0.1930905558
405	0.1927499488
406	0.1924916554
407	0.1922267183
408	0.191970256
409	0.1916231321
410	0.1912076837
411	0.1908887565
412	0.1906718094
413	0.1905293167
414	0.1901986045
415	0.1899595148
416	0.1895954445
417	0.1892370853
418	0.1888630978
419	0.1886119855
420	0.1884738813
421	0.1880770677
422	0.187842019
423	0.1876307181
424	0.1873109996
425	0.1869438658
426	0.1865674786
427	0.1862560329
428	0.1858694554
429	0.1856559231
430	0.1852617415
431	0.1851134747
432	0.1848033334
433	0.1846061651
434	0.1842627538
435	0.1839790513
436	0.1835493129
437	0.183216179
438	0.1828374455
439	0.1826541202
440	0.1823755006
441	0.1821801015
442	0.1819668708
443	0.1816564434
444	0.1813890038
445	0.181125739
446	0.1809877772
447	0.1808729983
448	0.1806474939
449	0.1804587694
450	0.1802140431
451	0.1800561182
452	0.1797389306
453	0.1794211619
454	0.1791120927
455	0.178979466
456	0.1787094135
457	0.1782212082
458	0.1779772434
459	0.1778013196
460	0.1775677936
461	0.1773458574
462	0.1771915606
463	0.1769369724
464	0.1766460783
465	0.1764290128
466	0.1762649632
467	0.1760527607
468	0.1758208338
469	0.1755527191
470	0.1752358899
471	0.1749389385
472	0.1746866885
473	0.1744802382
474	0.1743498881
475	0.174091365
476	0.1738546039
477	0.1735628228
478	0.1733635383
479	0.1730558811
480	0.1726946186
481	0.1724673521
482	0.172290944
483	0.1720596707
484	0.1719028095
485	0.171609945
486	0.1713868337
487	0.1711450229
488	0.1709689656
489	0.170611489
490	0.1703578483
491	0.1700820999
492	0.1698856213
493	0.1695510246
494	0.1692563192
495	0.1689993716
496	0.1687083669
497	0.168415535
498	0.1680629309
499	0.1678304972
500	0.1676251018
501	0.1673298064
502	0.1670780359
503	0.166745825
504	0.1666106192
505	0.1664114371
506	0.1662187708
507	0.1658984284
508	0.1657252048
509	0.1654312168
510	0.16529885
511	0.1650455523
512	0.1648022247
513	0.1646191288
514	0.1644667524
515	0.1642658742
516	0.1640906392
517	0.1638646634
518	0.1636405992
519	0.1634064123
520	0.1630834589
521	0.1628511849
522	0.1627105798
523	0.1624307954
524	0.1622155757
525	0.1618400464
526	0.1616489566
527	0.1614562031
528	0.161331635
529	0.1611004786
530	0.1607916349
531	0.160600099
532	0.1603696801
533	0.1602904475
534	0.160091533
535	0.1599350521
536	0.1597509648
537	0.1596046547
538	0.1594706853
539	0.1593267294
540	0.1590592382
541	0.1589143848
542	0.1587586245
543	0.1585723991
544	0.1581622147
545	0.1580050527
546	0.1577169177
547	0.1574367488
548	0.1571458222
549	0.1569750162
550	0.1568292845
551	0.1565963183
552	0.1563641301
553	0.1561733746
554	0.1559774865
555	0.1557900035
556	0.1556107284
557	0.1554013053
558	0.1551451107
559	0.1550995618
560	0.1548588997
561	0.1546954278
562	0.1544741143
563	0.1542277579
564	0.1540530021
565	0.1538168135
566	0.1536343586
567	0.153387875
568	0.1531428317
569	0.1528481009
570	0.1525569529
571	0.1523065437
572	0.1520983943
573	0.1518688589
574	0.1517190423
575	0.1515652688
576	0.1513270307
577	0.1510419639
578	0.1508761701
579	0.1506633719
580	0.1504297933
581	0.1501108134
582	0.1499866667
583	0.1498418551
584	0.1496741682
585	0.1495303314
586	0.1493799456
587	0.1491841554
588	0.1487784321
589	0.1484725447
590	0.1482529121
591	0.1480755911
592	0.1478227587
593	0.1476369926
594	0.1474135031
595	0.1471972424
596	0.147006443
597	0.1465341863
598	0.1463430125
599	0.1461433706
600	0.1459659807
601	0.1457637977
602	0.1456365348
603	0.1454452779
604	0.1453451907
605	0.1451679516
606	0.1448622561
607	0.1446873361
608	0.1444976729
609	0.1443543814
610	0.1441895533
611	0.1439777659
612	0.1436737118
613	0.1434955988
614	0.1433152307
615	0.143129775
616	0.1428903608
617	0.1426303483
618	0.1424235986
619	0.142226956
620	0.1420424187
621	0.1417981285
622	0.1416046416
623	0.1413933752
624	0.1411802416
625	0.1409626905
626	0.1407995034
627	0.1406958541
628	0.1404829883
629	0.1402939643
630	0.1401152733
631	0.1399442467
632	0.1397948959
633	0.1395510492
634	0.1393127601
635	0.1390691499
636	0.1389224078
637	0.138639435
638	0.1383212039
639	0.1381997342
640	0.1379768416
641	0.1378147036
642	0.1375616382
643	0.1374355097
644	0.137379283
645	0.1372043523
646	0.1370988493
647	0.1368737085
648	0.1366036524
649	0.1363150518
650	0.1361027714
651	0.1359037554
652	0.1356770326
653	0.1354482983
654	0.1351873662
655	0.134939695
656	0.1347245682
657	0.1345633886
658	0.1343702091
659	0.1340751625
660	0.1337592729
661	0.1335574974
662	0.1333319854
663	0.1331429344
664	0.1330064847
665	0.1328733128
666	0.1326680188
667	0.1324848521
668	0.1322607543
669	0.1320616416
670	0.1319304077
671	0.1317501049
672	0.1314986636
673	0.1313082691
674	0.1311093082
675	0.130895381
676	0.1307025416
677	0.1305092146
678	0.1303594049
679	0.1301087667
680	0.1299194072
681	0.1296881194
682	0.12942201
683	0.1292208069
684	0.128977053
685	0.1288086373
686	0.1286550151
687	0.1285871477
688	0.1283704886
689	0.1281480134
690	0.1280005227
691	0.1277987624
692	0.1276768137
693	0.1275499178
694	0.1273948841
695	0.1272103716
696	0.1270774592
697	0.1268841567
698	0.1267153376
699	0.1264355766
700	0.1262301625
701	0.1259270281
702	0.1257265641
703	0.1255817234
704	0.1253949643
705	0.125334064
706	0.1250826694
707	0.1249658049
708	0.1248225182
709	0.1246487192
710	0.1245249914
711	0.1243798869
712	0.1242507326
713	0.1240218547
714	0.1238050652
715	0.1236189551
716	0.1234192554
717	0.1232252087
718	0.1231042309
719	0.122900826
720	0.1227003825
721	0.1224822679
722	0.1223224293
723	0.1221399046
724	0.1219780828
725	0.121868334
726	0.1217138764
727	0.1215397599
728	0.1213800739
729	0.1212311542
730	0.1210647366
731	0.1209531694
732	0.1206647537
733	0.1204723364
734	0.1202877937
735	0.120119245
736	0.1200579964
737	0.1198685941
738	0.1197240649
739	0.1195342139
740	0.1193225411
741	0.11923907
742	0.1190947631
743	0.1189248737
744	0.1187461527
745	0.1185274104
746	0.1183748803
747	0.1182064881
748	0.1179988806
749	0.1177018446
750	0.1176234453
751	0.117430065
752	0.1172997059
753	0.1169816155
754	0.1168357134
755	0.1167087856
756	0.1165214544
757	0.1164052376
758	0.1162769964
759	0.1161427749
760	0.1160009443
761	0.1157939213
762	0.1156118659
763	0.1154058548
764	0.1151944692
765	0.1150157058
766	0.1148089368
767	0.1146153045
768	0.1144862805
769	0.1143337663
770	0.1141617931
771	0.1139721745
772	0.1138062705
773	0.1136830644
774	0.1135392072
775	0.1134221964
776	0.1132481207
777	0.1130994551
778	0.1129445637
779	0.1127199649
780	0.1126195529
781	0.1124625309
782	0.1122956117
783	0.1121148523
784	0.1120938892
785	0.1119311501
786	0.1117315894
787	0.1115255852
788	0.1113658502
789	0.1111792223
790	0.1109753655
791	0.1108225299
792	0.1106065241
793	0.1104734162
794	0.1103030009
795	0.1101726534
796	0.110031528
797	0.1098831846
798	0.1096999744
799	0.1095626316
800	0.1094276625
801	0.1093126411
802	0.109223473
803	0.1090126339
804	0.1088568876
805	0.1086837912
806	0.1085139448
807	0.1083641343
808	0.1081701975
809	0.1079594888
810	0.1077646903
811	0.1075725524
812	0.107375663
813	0.1073082886
814	0.1070406056
815	0.1068828848
816	0.1067171522
817	0.1065774183
818	0.1065013803
819	0.1063867767
820	0.1062994543
821	0.1061667795
822	0.1059663959
823	0.1057934762
824	0.1056166066
825	0.1054532851
826	0.1052619236
827	0.1051041072
828	0.1049379389
829	0.104840545
830	0.1047323961
831	0.104594918
832	0.1043998948
833	0.1042565866
834	0.104052098
835	0.1039797904
836	0.1038715568
837	0.10372596
838	0.1035977107
839	0.1034166639
840	0.1032962679
841	0.1031458807
842	0.102981123
843	0.1028175917
844	0.1026777567
845	0.1025725872
846	0.102432814
847	0.1022997195
848	0.1021739563
849	0.1020319166
850	0.1018802446
851	0.1017447281
852	0.1016221451
853	0.1014764367
854	0.1013481113
855	0.1012384934
856	0.1010531268
857	0.1008876953
858	0.1006571979
859	0.1005082892
860	0.100336228
861	0.1002218901
862	0.100115568
863	0.09980519303
864	0.09967533814
865	0.09952248127
866	0.09934798751
867	0.09915423653
868	0.09901446105
869	0.09886785448
870	0.09870139125
871	0.09860248531
872	0.09846281131
873	0.0982997549
874	0.09820644187
875	0.09804537931
876	0.09795939827
877	0.09788828089
878	0.09771741179
879	0.09756874998
880	0.09743798885
881	0.09732270328
882	0.09717844121
883	0.09695270614
884	0.09680725646
885	0.09665433927
886	0.09649627046
887	0.09636469551
888	0.09621770786
889	0.0960869447
890	0.09594226652
891	0.0957051154
892	0.09558363559
893	0.09544859
894	0.09531272371
895	0.09516426239
896	0.09494605394
897	0.09480568584
898	0.09476306645
899	0.09447874599
900	0.09433639707
901	0.09425686171
902	0.0940715503
903	0.09385004702
904	0.09372594676
905	0.09359187445
906	0.09343457329
907	0.09331263621
908	0.09320997364
909	0.09301441708
910	0.09285809155
911	0.09270749051
912	0.09261867026
913	0.09252765701
914	0.09241911941
915	0.09228009753
916	0.09217308583
917	0.09205074223
918	0.09191763097
919	0.09179965336
920	0.09169523902
921	0.09157920156
922	0.09142822136
923	0.09130231748
924	0.09117996872
925	0.09106273331
926	0.090937989
927	0.09089699049
928	0.09078902639
929	0.09064641696
930	0.09054503692
931	0.09037400455
932	0.09024947082
933	0.09012653559
934	0.08999693825
935	0.08990111694
936	0.08977636339
937	0.08971808985
938	0.08961785898
939	0.08949430242
940	0.08936291632
941	0.08935230665
942	0.0891480785
943	0.0890531062
944	0.08893189946
945	0.08877587725
946	0.08865626197
947	0.08856188691
948	0.08844274345
949	0.08832027529
950	0.08811785654
951	0.08799674897
952	0.08788006183
953	0.08775543805
954	0.08766620897
955	0.08756561845
956	0.08748544632
957	0.08739332863
958	0.08729523745
959	0.0872214599
960	0.08709731481
961	0.08701043933
962	0.08685774297
963	0.08677817121
964	0.08666312868
965	0.08653130487
966	0.08641060309
967	0.08629319961
968	0.08607615685
969	0.08595033684
970	0.08580119182
971	0.0856870401
972	0.08566210856
973	0.0856130438
974	0.08547959169
975	0.08534825173
976	0.08521958919
977	0.0851281267
978	0.08504331758
979	0.08492331547
980	0.08482296202
981	0.08468593073
982	0.08459019174
983	0.08448822216
984	0.08434166673
985	0.08422523337
986	0.08413240528
987	0.08401882324
988	0.08386939057
989	0.08378914879
990	0.083670156
991	0.08358235496
992	0.08339655185
993	0.08326596169
994	0.08315798
995	0.08303767506
996	0.08287680954
997	0.08280089141
998	0.08272161573
999	0.08256644862
